MIP,3,634,19.44
MIP,7,688,19.44
MIP,91,337,16.46
MIP,154,348,17.2
MIP,160,307,16.46
MIP,138,380,16.46
MIP,83,439,15
MIP,137,372,16.46
MIP,81,439,15
MIP,82,439,15
MIP,153,415,16.46
MIP,152,407,16.46
MIP,151,399,16.46
MIP,161,354,22.86
MIP,140,522,17.61
MIP,136,470,17.61
MIP,168,322,22.86
MIP,169,322,22.86
MIP,167,322,22.86
MIP,174,322,22.86
MIP,165,322,22.86
MIP,172,322,22.86
MIP,173,322,22.86
MIP,170,322,22.86
MIP,166,322,22.86
MIP,171,322,22.86
MIP,150,504,17.61
MIP,105,488,17.61
MIP,148,500,17.61
MIP,141,526,17.61
MIP,149,501,17.61
MIP,144,562,16.34
MIP,158,578,16.34
MIP,159,570,16.34
MIP,164,322,22.86
MIP,142,1535,18.39
MIP,143,1542,18.39
MIP,125,1641,18.39
MIP,126,1628,18.39
MIP,124,1636,18.39
MIP,128,1843,23.92
MIP,127,1841,23.92
MIP,85,2232,25.83
MIP,86,2232,25.83
MIP,114,1858,23.51
MIP,122,1943,23.51
MIP,123,1943,23.51
MIP,69,2318,25.83
MIP,68,2318,25.83
MIP,90,2349,25.83
MIP,89,2349,25.83
MIP,88,2494,25.83
MIP,84,2285,21.78
MIP,1,4093,19.79
MIP,57,4698,21.37
MIP,56,4698,21.37
MIP,87,4128,22.06
MIP,43,8086,24.25
MIP,40,8117,24.25
MIP,109,9483,19.64
MIP,110,9483,19.64
MIP,98,10957,19.34
MIP,99,10957,19.34
MIP,58,11117,19.34
MIP,74,11734,19.34
MIP,73,11734,19.34
MIP,20,13767,20.62
MIP,16,13790,20.62
MIP,13,13921,20.62
MIP,27,13919,20.62
MIP,11,14788,21.76
MIP,10,14788,21.76
MIP,12,14813,21.76
MIP,37,14664,21.76
MIP,30,14657,21.76
MIP,36,14706,21.76
MIP,35,14725,21.76
MIP,38,14708,21.76
MIP,9,14997,21.76
MIP,4,14841,21.76
MIP,33,14864,21.76
MIP,2,14831,21.76
MIP,6,14949,21.76
MIP,34,14878,21.76
MIP,32,14864,21.76
MIP,31,14978,21.76
MIP,66,13827,16.64
MIP,65,13791,16.64
MIP,67,13791,16.64
MIP,72,13795,16.64
MIP,71,13795,16.64
MIP,39,15129,21.76
MIP,8,15171,21.76
MIP,64,15478,19.02
MIP,63,15478,19.02
MIP,61,16849,21.47
MIP,60,16860,21.47
MIP,62,16860,21.47
MIP,139,17621,23.35
MIP,45,19394,22.28
MIP,121,20581,26.12
MIP,120,20568,26.12
MIP,133,21450,20.99
MIP,44,22212,22.36
MIP,134,21937,20.99
MIP,129,22180,20.99
MIP,118,22318,20.99
MIP,117,22337,20.99
MIP,131,22601,20.99
MIP,198,23771,20.97
MIP,51,25249,18.22
MIP,52,26062,18.22
MIP,54,26080,18.22
MIP,53,26080,18.22
MIP,55,26080,18.22
MIP,176,28828,19.37
MIP,178,28883,19.37
MIP,183,29033,19.37
MIP,177,29018,19.37
MIP,188,29027,19.37
MIP,190,29043,19.37
MIP,180,29054,19.37
MIP,187,29039,19.37
MIP,179,29041,19.37
MIP,189,29069,19.37
MIP,184,29140,19.37
MIP,194,29132,19.37
MIP,191,29163,19.37
MIP,195,29155,19.37
MIP,193,29113,19.37
MIP,192,29114,19.37
MIP,185,29082,19.37
MIP,181,29234,19.37
MIP,182,29241,19.37
MIP,186,29272,19.37
MIP,175,29706,19.37
MIP,146,35512,18.95
MIP,145,35505,18.95
MIP,135,36342,18.95
MIP,130,37050,18.95
MIP,132,37041,18.95
MIP,104,38912,23.11
MIP,103,38912,23.11
MIP,101,43288,18.95
MIP,156,44408,26.73
MIP,157,44408,26.73
MIP,155,44408,26.73
MIP,163,46205,26.73
MIP,162,46205,26.73
MIP,42,51099,20.82
MIP,41,51183,20.82
MIP,5,51190,20.82
MIP,213,422,19.68
MIP,215,419,19.68
MIP,200,427,19.68
MIP,207,411,19.68
MIP,209,412,19.68
MIP,216,420,19.68
MIP,208,411,19.68
MIP,218,420,19.68
MIP,217,420,19.68
MIP,210,411,19.68
MIP,211,422,19.68
MIP,220,217,18.16
MIP,224,220,18.16
MIP,222,217,18.16
MIP,204,972,18.78
MIP,206,940,18.78
MIP,199,950,18.78
MIP,302,370,20.55
MIP,306,188,16.2
MIP,339,245,17.38
MIP,323,291,17.38
MIP,325,267,17.38
MIP,337,246,17.38
MIP,324,363,17.38
MIP,301,407,19.43
MIP,353,167,14.84
MIP,346,262,11.75
MIP,355,393,16.37
MIP,351,252,11.75
MIP,354,170,21.31
MIP,348,245,19.76
MIP,347,247,19.76
MIP,255,706,20.98
MIP,212,1528,17.01
MIP,289,1075,20.82
MIP,375,526,15.47
MIP,373,536,15.47
MIP,374,527,15.47
MIP,371,536,15.47
MIP,322,971,14.69
MIP,205,1861,17.01
MIP,350,1059,22.84
MIP,333,1342,14.7
MIP,365,1068,22.84
MIP,366,1126,18.42
MIP,331,1354,14.7
MIP,327,1378,14.7
MIP,367,1132,18.42
MIP,398,933,18.94
MIP,405,937,18.94
MIP,336,1989,21.36
MIP,328,1989,21.36
MIP,332,1985,21.36
MIP,330,1997,21.36
MIP,329,2006,21.36
MIP,340,2087,18.82
MIP,369,2250,20.66
MIP,238,3131,21.24
MIP,344,2498,17.73
MIP,404,2115,19.17
MIP,392,2071,19.17
MIP,384,2120,19.17
MIP,393,2075,19.17
MIP,391,2071,19.17
MIP,362,2498,17.73
MIP,394,2087,19.17
MIP,386,2116,19.17
MIP,377,2109,19.17
MIP,389,2073,19.17
MIP,382,2107,19.17
MIP,402,2114,19.17
MIP,403,2109,19.17
MIP,407,2138,19.17
MIP,388,2113,19.17
MIP,381,2106,19.17
MIP,380,2121,19.17
MIP,387,2114,19.17
MIP,385,2113,19.17
MIP,379,2112,19.17
MIP,310,2764,21.01
MIP,318,2745,21.01
MIP,378,2128,19.17
MIP,376,2131,19.17
MIP,307,2774,21.36
MIP,320,2756,21.36
MIP,399,2210,19.17
MIP,265,3157,20.21
MIP,256,3330,17.48
MIP,321,2863,21.01
MIP,390,2507,19.88
MIP,341,3017,21.29
MIP,356,3091,21.29
MIP,357,3073,21.29
MIP,363,3575,19.2
MIP,225,4534,23.21
MIP,352,4225,23.42
MIP,334,4573,18.43
MIP,203,5986,21.17
MIP,370,4986,22.19
MIP,372,5021,22.19
MIP,343,5562,22.61
MIP,326,5592,22.61
MIP,242,6880,16.99
MIP,241,8138,14.69
MIP,239,8146,14.69
MIP,358,9172,19.44
MIP,299,9600,17.46
MIP,360,9283,21.45
MIP,315,9508,18.78
MIP,312,9515,18.78
MIP,311,9544,18.78
MIP,317,9562,18.78
MIP,319,9540,18.78
MIP,290,10095,17.46
MIP,309,9818,18.78
MIP,214,11014,16.98
MIP,230,14867,25.77
MIP,254,14898,17.46
MIP,257,17452,23.68
MIP,426,17494,20.51
MIP,423,17553,20.51
MIP,424,17485,20.51
MIP,425,17502,20.51
MIP,419,17715,20.51
MIP,420,17738,20.51
MIP,421,17743,20.51
MIP,427,17548,20.51
MIP,422,17707,20.51
MIP,147,78264,26.1
MIP,229,21206,20.43
MIP,288,23771,21.11
MIP,119,82660,26.1
MIP,279,24419,21.11
MIP,77,83645,21.78
MIP,76,83717,21.78
MIP,79,83920,21.78
MIP,258,25245,22.21
MIP,401,24385,21.02
MIP,400,24394,21.02
MIP,250,25448,22.21
MIP,259,25615,22.21
MIP,267,25642,22.21
MIP,248,24479,20.41
MIP,269,26552,22.21
MIP,237,27504,22.2
MIP,368,26719,25.28
MIP,364,26816,25.28
MIP,235,28350,20.41
MIP,236,28395,20.41
MIP,231,32021,23.94
MIP,228,31787,22.59
MIP,233,32834,23.94
MIP,46,92226,23.42
MIP,48,92708,23.42
MIP,47,92840,23.42
MIP,49,92827,23.42
MIP,243,32163,22.93
MIP,50,93093,23.42
MIP,285,32606,22.93
MIP,342,34098,24.16
MIP,349,36723,23.68
MIP,100,96187,26.1
MIP,102,96203,26.1
MIP,197,96236,25.95
MIP,234,38199,19.5
MIP,282,38095,16.91
MIP,283,38081,16.91
MIP,361,37612,23.68
MIP,383,38301,22.4
MIP,232,40452,20.8
MIP,201,48170,20.19
MIP,338,50587,20.66
MIP,266,59449,19.78
MIP,436,158,15.68
MIP,437,158,15.68
MIP,438,158,15.68
MIP,439,158,15.68
MIP,509,232,19.15
MIP,460,147,19.12
MIP,458,151,19.12
MIP,464,137,17.73
MIP,462,146,19.12
MIP,510,288,22.66
MIP,435,144,19.12
MIP,465,136,17.73
MIP,463,187,20.68
MIP,468,166,20.68
MIP,466,166,20.68
MIP,457,275,17.41
MIP,505,165,19.75
MIP,506,169,19.75
MIP,502,167,19.75
MIP,503,164,19.75
MIP,500,168,19.75
MIP,504,166,19.75
MIP,499,174,19.75
MIP,515,254,18.79
MIP,516,254,18.79
MIP,514,254,18.79
MIP,520,208,13.49
MIP,430,947,22.46
MIP,501,640,20.8
MIP,621,365,16.66
MIP,622,365,16.66
MIP,616,365,16.66
MIP,620,365,16.66
MIP,618,365,16.66
MIP,617,365,16.66
MIP,615,365,16.66
MIP,619,365,16.66
MIP,624,374,16.66
MIP,623,374,16.66
MIP,478,1182,16.46
MIP,479,1182,16.46
MIP,555,338,18.98
MIP,572,294,18.98
MIP,559,305,18.98
MIP,564,318,18.98
MIP,557,321,18.98
MIP,556,320,18.98
MIP,558,321,18.98
MIP,563,314,18.98
MIP,568,316,18.98
MIP,570,340,18.98
MIP,561,331,18.98
MIP,569,343,18.98
MIP,554,347,18.98
MIP,562,347,18.98
MIP,567,341,18.98
MIP,560,347,18.98
MIP,611,226,14.47
MIP,566,335,18.98
MIP,571,331,18.98
MIP,573,337,18.98
MIP,565,320,18.98
MIP,605,391,17.64
MIP,658,366,24.73
MIP,475,2602,20.39
MIP,474,2605,20.39
MIP,485,1644,20.03
MIP,518,1701,20.03
MIP,753,579,20.14
MIP,722,1205,14.47
MIP,720,1270,17.64
MIP,397,63107,20.82
MIP,395,63227,20.82
MIP,747,1379,16.59
MIP,749,1334,16.59
MIP,661,1556,18.19
MIP,576,2387,23.9
MIP,577,2376,23.9
MIP,591,2387,23.9
MIP,653,2358,20.18
MIP,702,2081,18.19
MIP,756,1924,18.27
MIP,655,2484,19
MIP,718,2928,17.28
MIP,737,3184,20.18
MIP,688,3068,19
MIP,666,2831,21.82
MIP,692,3074,19
MIP,680,3080,19
MIP,672,3075,19
MIP,673,3077,19
MIP,681,3077,19
MIP,698,3070,19
MIP,682,3070,19
MIP,684,3076,19
MIP,691,3073,19
MIP,700,3068,19
MIP,676,3070,19
MIP,693,3072,19
MIP,689,3068,19
MIP,694,3070,19
MIP,731,3279,20.18
MIP,678,3072,19
MIP,683,3069,19
MIP,675,3073,19
MIP,674,3069,19
MIP,696,3070,19
MIP,699,3069,19
MIP,697,3073,19
MIP,695,3081,19
MIP,685,3101,19
MIP,669,3107,18.54
MIP,752,3241,18.54
MIP,704,3477,18.54
MIP,651,4575,21.54
MIP,650,4750,21.54
MIP,429,6123,21.28
MIP,431,6172,21.28
MIP,711,5115,19.43
MIP,677,5579,21.5
MIP,703,5474,21.5
MIP,656,6594,20.38
MIP,641,6778,20.38
MIP,476,9564,23.94
MIP,477,9564,23.94
MIP,467,11371,19.02
MIP,536,11091,24.1
MIP,498,11659,24.1
MIP,433,14074,20.6
MIP,610,13581,23.3
MIP,614,13609,23.3
MIP,589,13720,23.3
MIP,594,13749,23.3
MIP,599,13738,23.3
MIP,602,13765,23.3
MIP,586,13788,23.3
MIP,592,13785,23.3
MIP,584,13805,23.3
MIP,604,13824,23.3
MIP,596,13859,23.3
MIP,597,13877,23.3
MIP,583,13917,23.3
MIP,742,14251,23.3
MIP,746,14246,23.3
MIP,745,14264,23.3
MIP,751,14258,23.3
MIP,736,14286,23.3
MIP,741,14283,23.3
MIP,735,14284,23.3
MIP,740,14289,23.3
MIP,733,14298,23.3
MIP,739,14318,23.3
MIP,760,14282,23.3
MIP,734,14327,23.3
MIP,738,14314,23.3
MIP,744,14306,23.3
MIP,732,14388,23.3
MIP,588,14449,23.9
MIP,80,135775,25.17
MIP,701,15306,21.18
MIP,758,14713,18.56
MIP,434,16753,19.02
MIP,443,17267,19.83
MIP,483,16980,24.1
MIP,484,16980,24.1
MIP,497,17650,21.52
MIP,496,17650,21.52
MIP,486,18424,21.75
MIP,531,18581,25.37
MIP,530,18581,25.37
MIP,533,18453,25.2
MIP,488,18840,25.37
MIP,529,19183,25.37
MIP,491,19553,21.75
MIP,521,19388,17.1
MIP,492,19318,21.1
MIP,527,19389,25.37
MIP,517,19503,25.37
MIP,679,18589,16.52
MIP,428,20486,22.46
MIP,471,20135,21.08
MIP,450,20784,22.46
MIP,451,20796,22.46
MIP,657,19095,16.52
MIP,449,20923,22.46
MIP,452,21026,22.46
MIP,665,19364,16.52
MIP,473,21058,19.94
MIP,472,21044,19.94
MIP,717,19508,19.24
MIP,754,19812,19.37
MIP,671,20380,19.37
MIP,712,20522,18.75
MIP,715,20556,18.75
MIP,748,20492,18.75
MIP,590,21934,18.65
MIP,652,22495,18.95
MIP,668,22476,19.1
MIP,578,24012,21.93
MIP,70,145220,25.17
MIP,507,26137,20.96
MIP,508,26137,20.96
MIP,511,26449,20.96
MIP,512,26449,20.96
MIP,513,26449,20.96
MIP,542,26870,24.39
MIP,540,26865,24.39
MIP,107,148529,25.17
MIP,108,148529,25.17
MIP,106,148582,25.17
MIP,601,28034,28.32
MIP,670,28020,20.1
MIP,721,29387,20.18
MIP,667,29671,20.18
MIP,690,30245,21.39
MIP,707,30391,21.39
MIP,716,34144,17.36
MIP,705,34194,17.36
MIP,481,37945,25.55
MIP,480,37945,25.55
MIP,482,38123,25.55
MIP,440,38587,20.11
MIP,345,99192,19.68
MIP,461,38626,22.86
MIP,660,37883,21.67
MIP,359,100941,19.68
MIP,444,42721,24.6
MIP,709,40843,21.32
MIP,447,43224,24.6
MIP,446,43251,24.6
MIP,448,43370,24.6
MIP,441,43445,24.6
MIP,445,43581,24.6
MIP,609,43132,22.82
MIP,300,109494,24.8
MIP,662,47173,19.33
MIP,297,112819,24.8
MIP,442,56445,25.55
MIP,769,146,19.89
MIP,768,146,19.89
MIP,767,195,18.86
MIP,779,185,20.12
MIP,788,177,20.12
MIP,765,280,25.12
MIP,798,190,12.34
MIP,797,190,12.34
MIP,790,229,17.8
MIP,469,59531,22.3
MIP,470,59531,22.3
MIP,864,205,17.36
MIP,915,186,21.02
MIP,914,193,23.51
MIP,942,178,23.51
MIP,941,195,23.51
MIP,916,264,16.09
MIP,802,316,19.57
MIP,801,329,16.02
MIP,903,246,16.09
MIP,853,1197,21.6
MIP,862,1225,21.6
MIP,863,1235,21.6
MIP,829,1582,20.29
MIP,780,2089,17.27
MIP,949,1276,20.71
MIP,908,1279,20.71
MIP,879,1273,20.71
MIP,806,2259,18.91
MIP,938,1506,18.85
MIP,948,2416,18.31
MIP,943,2680,22
MIP,852,3212,19.45
MIP,877,2904,18.4
MIP,855,3293,19.61
MIP,905,2945,18.4
MIP,899,3376,27.76
MIP,880,3640,16.09
MIP,629,62122,21.39
MIP,632,62111,21.39
MIP,910,3647,16.09
MIP,643,62117,21.39
MIP,921,3731,16.09
MIP,644,62204,21.39
MIP,631,62329,21.39
MIP,630,62368,21.39
MIP,642,62428,21.39
MIP,639,62491,21.39
MIP,645,62496,21.39
MIP,627,62525,21.39
MIP,805,4672,17.63
MIP,804,4672,17.63
MIP,633,62560,21.39
MIP,626,62575,21.39
MIP,774,4895,19.52
MIP,773,4898,19.52
MIP,628,62611,21.39
MIP,634,62611,21.39
MIP,646,62619,21.39
MIP,640,62664,21.39
MIP,625,62681,21.39
MIP,649,62701,21.39
MIP,635,62756,21.39
MIP,648,62755,21.39
MIP,647,62764,21.39
MIP,637,62727,21.39
MIP,636,62958,21.39
MIP,638,63019,21.39
MIP,836,5088,19.47
MIP,831,5109,19.47
MIP,548,63884,23.36
MIP,547,63896,23.36
MIP,545,63878,23.36
MIP,550,64173,23.36
MIP,546,64193,23.36
MIP,549,64235,23.36
MIP,544,64270,23.36
MIP,543,64302,23.36
MIP,582,63871,24.84
MIP,553,64403,23.36
MIP,551,64421,23.36
MIP,882,5449,19.97
MIP,883,5445,19.97
MIP,552,64485,23.36
MIP,837,6088,21.05
MIP,947,5715,18.77
MIP,920,5646,19.97
MIP,813,7376,21.84
MIP,833,8207,18.08
MIP,814,8327,18.08
MIP,868,8146,19.73
MIP,770,8795,21.38
MIP,825,8479,18.08
MIP,824,8479,18.08
MIP,897,7117,24.97
MIP,892,7110,24.97
MIP,96,188368,24.82
MIP,808,9051,20.5
MIP,789,9265,20.68
MIP,95,188340,24.82
MIP,97,188535,24.82
MIP,811,8838,19.73
MIP,884,9435,21.46
MIP,851,9910,23.25
MIP,781,10323,20.6
MIP,875,9903,24.05
MIP,276,131147,19.84
MIP,822,10700,24.03
MIP,782,11561,23.45
MIP,827,11295,23.62
MIP,832,11414,23.62
MIP,946,11010,19.83
MIP,911,11104,20.63
MIP,909,11098,20.63
MIP,924,11430,19.83
MIP,923,11498,19.83
MIP,784,14183,23.45
MIP,766,14136,20.68
MIP,778,14161,23.45
MIP,819,13886,23.62
MIP,815,13896,23.62
MIP,755,72077,23.88
MIP,859,14897,22.6
MIP,860,14932,22.6
MIP,945,14672,21.29
MIP,881,14766,21.29
MIP,876,14878,24.25
MIP,874,14953,24.25
MIP,871,15840,19.07
MIP,937,16567,22.68
MIP,939,16625,22.68
MIP,940,16666,22.68
MIP,719,75527,23.78
MIP,724,75616,23.78
MIP,94,197343,24.82
MIP,865,17801,19.77
MIP,866,17815,19.77
MIP,775,18633,17.2
MIP,849,19083,20.81
MIP,659,76817,23.88
MIP,763,19679,17.2
MIP,912,23649,22.66
MIP,901,23689,21.2
MIP,818,24729,23.85
MIP,928,24545,20.73
MIP,828,25104,23.85
MIP,807,26192,22.1
MIP,898,27786,23.88
MIP,686,86249,24.44
MIP,950,28731,21.4
MIP,878,29361,21.4
MIP,907,29428,21.4
MIP,919,29473,21.4
MIP,713,88029,24.44
MIP,926,29954,21.4
MIP,406,150846,23.18
MIP,787,32806,22.83
MIP,413,153987,23.18
MIP,411,154763,23.18
MIP,414,154799,23.18
MIP,412,154882,23.18
MIP,409,154930,23.18
MIP,900,35099,26.32
MIP,417,155392,23.18
MIP,415,155545,23.18
MIP,416,155571,23.18
MIP,418,155720,23.18
MIP,820,37518,20.17
MIP,893,36664,20.96
MIP,891,36745,20.96
MIP,890,36800,20.96
MIP,887,37161,20.96
MIP,886,37247,20.96
MIP,888,37285,20.96
MIP,889,37460,20.96
MIP,726,97574,21.15
MIP,714,97449,19.53
MIP,710,97564,19.53
MIP,274,160807,23.6
