param p := 100;
param n := 9;
param e := 18;
param s := 100;

param	A: 1 2 3 4 5 6 7 8 9:=
		1	 1 0 0 0 0 0 0 0 0
		2	 0 0 0 1 0 0 0 0 0
		3	 0 0 0 0 0 0 1 0 0
		4	 0 0 0 0 0 0 0 1 0
		5	 0 0 0 1 0 0 0 0 0
		6	 1 0 0 0 0 0 0 0 0
		7	 0 0 0 0 0 0 0 1 0
		8	 0 0 0 0 1 0 0 0 0
		9	 0 1 0 0 0 0 0 0 0
		10	 0 0 1 0 0 0 0 0 0
		11	 0 0 0 0 0 1 0 0 0
		12	 1 0 0 0 0 0 0 0 0
		13	 0 0 0 0 1 0 0 0 0
		14	 0 0 1 0 0 0 0 0 0
		15	 0 0 0 0 0 0 1 0 0
		16	 0 0 0 0 1 0 0 0 0
		17	 0 0 0 0 0 0 0 1 0
		18	 0 0 0 0 1 0 0 0 0;

param	B: 1 2 3 4 5 6 7 8 9:=
		1	 0 0 0 1 0 0 0 0 0
		2	 0 0 0 0 0 0 1 0 0
		3	 0 0 0 0 0 0 0 1 0
		4	 0 0 0 0 0 0 0 0 1
		5	 0 0 0 0 1 0 0 0 0
		6	 0 1 0 0 0 0 0 0 0
		7	 0 0 0 0 1 0 0 0 0
		8	 0 1 0 0 0 0 0 0 0
		9	 0 0 1 0 0 0 0 0 0
		10	 0 0 0 0 0 1 0 0 0
		11	 0 0 0 0 0 0 0 0 1
		12	 0 0 0 0 1 0 0 0 0
		13	 0 0 0 0 0 0 0 0 1
		14	 0 1 0 0 0 0 0 0 0
		15	 0 0 1 0 0 0 0 0 0
		16	 0 0 0 0 0 1 0 0 0
		17	 0 0 0 0 0 0 1 0 0
		18	 0 0 0 1 0 0 0 0 0;

param	C :=
		1	148419830.88
		2	210959261.65
		3	212941146.73
		4	240650009.66
		5	129931852.21
		6	205889589.19
		7	204756748.09
		8	182712207.81
		9	131632428.06
		10	129821365.40
		11	146191426.78
		12	224318485.87
		13	145325755.82
		14	142342337.47
		15	169114619.15
		16	185562306.89
		17	212217048.14
		18	225144553.96;

param	L :=
		1	5.02
		2	7.13
		3	9.67
		4	7.90
		5	9.16
		6	9.83
		7	5.11
		8	5.46
		9	9.24
		10	9.44
		11	8.55
		12	6.08
		13	6.78
		14	7.66
		15	6.98
		16	6.87
		17	6.61
		18	9.22;

param	S_M :=
		1	206709750828.78
		2	463790483703.30
		3	109146779987.87
		4	250049104998.31
		5	179853331459.29
		6	237122091664.56
		7	277644918017.62
		8	299255844144.72
		9	265738529919.85
		10	185702385153.97
		11	186655885090.74
		12	192922850898.60
		13	391634248250.57
		14	266367466805.92
		15	333559271205.52
		16	297734642053.08
		17	272018725684.47
		18	393906326814.47
		19	322486594721.46
		20	221052256664.00
		21	488319277925.38
		22	189937044849.32
		23	155507662781.87
		24	345972990144.89
		25	296771575713.90
		26	173261093461.29
		27	143724206065.88
		28	315830209969.37
		29	215719712619.30
		30	141221620738.45
		31	296240619269.73
		32	352836673892.98
		33	115187686770.78
		34	300043168176.70
		35	133417371971.78
		36	416527293897.75
		37	403214409969.11
		38	204909288321.18
		39	140343436418.09
		40	466877082464.17
		41	306984096707.53
		42	153415870369.37
		43	145017245617.34
		44	436656459365.63
		45	318429894612.17
		46	204406633259.01
		47	330330207127.95
		48	225541042711.17
		49	416649274122.70
		50	297236287361.18
		51	486063273384.02
		52	308124777798.86
		53	461208638198.91
		54	199921824240.93
		55	308594921273.58
		56	302298273356.00
		57	425228592291.31
		58	129277688492.33
		59	434482800297.90
		60	421694254151.53
		61	262528508341.23
		62	114580499328.87
		63	406901642781.03
		64	371571027612.24
		65	467571555302.97
		66	324074248920.82
		67	487087583890.30
		68	223353740430.27
		69	235555986446.14
		70	392352724578.79
		71	380547962373.72
		72	390139568746.50
		73	457577097626.75
		74	386659634957.39
		75	372861108068.56
		76	437246736820.84
		77	358047599398.07
		78	221079555251.50
		79	431512480899.83
		80	197887819070.54
		81	381512277196.99
		82	314355296337.45
		83	252323807499.41
		84	171447174063.54
		85	454332641773.22
		86	132093397393.91
		87	421435458830.21
		88	373388140757.42
		89	284804176519.20
		90	365619723776.56
		91	213066504918.27
		92	444629909974.60
		93	171391822357.09
		94	331884312637.58
		95	285453752987.45
		96	369288730687.74
		97	290449781764.50
		98	481004461403.67
		99	441303052166.48
		100	459402842388.46;

param	S_C :=
		1	551138206.66
		2	812845804.36
		3	1453796300.35
		4	1969443682.03
		5	1212618954.65
		6	1628907265.35
		7	590938996.31
		8	1780882611.20
		9	1862412761.62
		10	1291274950.22
		11	773346020.68
		12	1332915504.32
		13	1976925668.31
		14	1668615271.51
		15	2266866452.17
		16	1657499222.64
		17	855940920.58
		18	1683503386.14
		19	607755487.35
