param p := 100;
param n := 9;
param e := 18;
param s := 100;

param	A: 1 2 3 4 5 6 7 8 9:=
		1	 1 0 0 0 0 0 0 0 0
		2	 0 0 0 1 0 0 0 0 0
		3	 0 0 0 0 0 0 1 0 0
		4	 0 0 0 0 0 0 0 1 0
		5	 0 0 0 1 0 0 0 0 0
		6	 1 0 0 0 0 0 0 0 0
		7	 0 0 0 0 0 0 0 1 0
		8	 0 0 0 0 1 0 0 0 0
		9	 0 1 0 0 0 0 0 0 0
		10	 0 0 1 0 0 0 0 0 0
		11	 0 0 0 0 0 1 0 0 0
		12	 1 0 0 0 0 0 0 0 0
		13	 0 0 0 0 1 0 0 0 0
		14	 0 0 1 0 0 0 0 0 0
		15	 0 0 0 0 0 0 1 0 0
		16	 0 0 0 0 1 0 0 0 0
		17	 0 0 0 0 0 0 0 1 0
		18	 0 0 0 0 1 0 0 0 0;

param	B: 1 2 3 4 5 6 7 8 9:=
		1	 0 0 0 1 0 0 0 0 0
		2	 0 0 0 0 0 0 1 0 0
		3	 0 0 0 0 0 0 0 1 0
		4	 0 0 0 0 0 0 0 0 1
		5	 0 0 0 0 1 0 0 0 0
		6	 0 1 0 0 0 0 0 0 0
		7	 0 0 0 0 1 0 0 0 0
		8	 0 1 0 0 0 0 0 0 0
		9	 0 0 1 0 0 0 0 0 0
		10	 0 0 0 0 0 1 0 0 0
		11	 0 0 0 0 0 0 0 0 1
		12	 0 0 0 0 1 0 0 0 0
		13	 0 0 0 0 0 0 0 0 1
		14	 0 1 0 0 0 0 0 0 0
		15	 0 0 1 0 0 0 0 0 0
		16	 0 0 0 0 0 1 0 0 0
		17	 0 0 0 0 0 0 1 0 0
		18	 0 0 0 1 0 0 0 0 0;

param	C :=
		1	178443245.41
		2	179593407.88
		3	222069898.12
		4	191950521.69
		5	244217778.37
		6	193026020.02
		7	135261865.28
		8	170792800.21
		9	231356313.00
		10	175784380.38
		11	128400295.74
		12	155897154.87
		13	133393046.34
		14	249231501.43
		15	246322539.17
		16	225032293.89
		17	200227140.18
		18	220619982.56;

param	L :=
		1	4.64
		2	5.32
		3	6.10
		4	6.81
		5	5.21
		6	7.84
		7	6.90
		8	7.03
		9	6.32
		10	8.76
		11	7.48
		12	4.97
		13	8.20
		14	9.79
		15	7.00
		16	9.34
		17	6.05
		18	7.40;

param	S_M :=
		1	167690178633.67
		2	217209292727.78
		3	309626750120.15
		4	242649712449.10
		5	118271586098.16
		6	493261378142.89
		7	276541967741.94
		8	301600175751.66
		9	229416527013.88
		10	203897901098.85
		11	254755954128.30
		12	432806759853.80
		13	394698822514.85
		14	251684226776.65
		15	105206934677.82
		16	418961975613.04
		17	207755519038.52
		18	333073955411.61
		19	110220376739.88
		20	364880807707.33
		21	255009370349.31
		22	298829519493.81
		23	265962334949.87
		24	240348760520.66
		25	320391162129.77
		26	489164275949.93
		27	145110486095.23
		28	225303411371.89
		29	116719083926.12
		30	395359903448.36
		31	363004955063.62
		32	185854298559.98
		33	266701376078.13
		34	357536773659.28
		35	364592530686.18
		36	168190853393.51
		37	452660894299.42
		38	411203263923.39
		39	153581683268.68
		40	447566650572.83
		41	399511151310.74
		42	419434261639.63
		43	317338092233.56
		44	188335166024.58
		45	467383458635.84
		46	336833831066.55
		47	238495163782.06
		48	205511411712.01
		49	465566190866.05
		50	267894184522.73
		51	316076606266.85
		52	343376863122.02
		53	430499931373.66
		54	349425273824.85
		55	170684864633.77
		56	336502941061.42
		57	295706466797.94
		58	319163112036.15
		59	379808247916.22
		60	198324465561.65
		61	174650858234.59
		62	144233259118.46
		63	209623701014.42
		64	104100015759.84
		65	351743889131.83
		66	218068922087.90
		67	174914617880.76
		68	138115220904.32
		69	213502322986.10
		70	185969753652.28
		71	214241493564.36
		72	288563942987.87
		73	319798728435.36
		74	438045246229.88
		75	495403880313.67
		76	119547234491.74
		77	192847300574.47
		78	357324570899.29
		79	164586625156.67
		80	448058357347.60
		81	186960970522.01
		82	396702015553.38
		83	361208205292.44
		84	419554204601.85
		85	112499024906.10
		86	191829611497.74
		87	381850999648.18
		88	135025003600.45
		89	112235793277.73
		90	242853973479.82
		91	335912796588.71
		92	120889090953.66
		93	126265466482.55
		94	117400474423.89
		95	258060303387.00
		96	367370818406.42
		97	179210844726.47
		98	450506580681.66
		99	272955638177.94
		100	347856585483.99;

param	S_C :=
		1	1080853485.87
		2	1730509146.93
		3	2407319924.76
		4	1396029433.05
		5	914099676.51
		6	1350734583.81
		7	1389148529.53
		8	1515234973.34
		9	1551466499.62
		10	584858383.77
		11	828838172.34
		12	1400454359.23
		13	1915942341.24
		14	2055175816.61
		15	2054205998.94
		16	1505557505.02
		17	2413495186.61
		18	1163747425.08
		19	1462916324.69
