param p := 100;
param n := 9;
param e := 18;
param s := 100;

param	A: 1 2 3 4 5 6 7 8 9:=
		1	 1 0 0 0 0 0 0 0 0
		2	 0 0 0 1 0 0 0 0 0
		3	 0 0 0 0 0 0 1 0 0
		4	 0 0 0 0 0 0 0 1 0
		5	 0 0 0 1 0 0 0 0 0
		6	 1 0 0 0 0 0 0 0 0
		7	 0 0 0 0 0 0 0 1 0
		8	 0 0 0 0 1 0 0 0 0
		9	 0 1 0 0 0 0 0 0 0
		10	 0 0 1 0 0 0 0 0 0
		11	 0 0 0 0 0 1 0 0 0
		12	 1 0 0 0 0 0 0 0 0
		13	 0 0 0 0 1 0 0 0 0
		14	 0 0 1 0 0 0 0 0 0
		15	 0 0 0 0 0 0 1 0 0
		16	 0 0 0 0 1 0 0 0 0
		17	 0 0 0 0 0 0 0 1 0
		18	 0 0 0 0 1 0 0 0 0;

param	B: 1 2 3 4 5 6 7 8 9:=
		1	 0 0 0 1 0 0 0 0 0
		2	 0 0 0 0 0 0 1 0 0
		3	 0 0 0 0 0 0 0 1 0
		4	 0 0 0 0 0 0 0 0 1
		5	 0 0 0 0 1 0 0 0 0
		6	 0 1 0 0 0 0 0 0 0
		7	 0 0 0 0 1 0 0 0 0
		8	 0 1 0 0 0 0 0 0 0
		9	 0 0 1 0 0 0 0 0 0
		10	 0 0 0 0 0 1 0 0 0
		11	 0 0 0 0 0 0 0 0 1
		12	 0 0 0 0 1 0 0 0 0
		13	 0 0 0 0 0 0 0 0 1
		14	 0 1 0 0 0 0 0 0 0
		15	 0 0 1 0 0 0 0 0 0
		16	 0 0 0 0 0 1 0 0 0
		17	 0 0 0 0 0 0 1 0 0
		18	 0 0 0 1 0 0 0 0 0;

param	C :=
		1	180986690.77
		2	238574437.89
		3	161701768.55
		4	160971917.32
		5	141253571.51
		6	127420869.73
		7	209854441.62
		8	151453514.50
		9	158193332.42
		10	186446644.91
		11	131670318.14
		12	196764700.69
		13	143341071.86
		14	198663192.11
		15	212469795.00
		16	137791803.60
		17	176756998.48
		18	211800019.72;

param	L :=
		1	4.23
		2	5.02
		3	9.27
		4	4.59
		5	6.53
		6	9.75
		7	7.20
		8	8.15
		9	5.89
		10	8.12
		11	9.01
		12	4.11
		13	8.50
		14	9.93
		15	8.49
		16	5.68
		17	8.74
		18	4.62;

param	S_M :=
		1	265671707810.76
		2	119981383578.43
		3	314358562366.20
		4	365517858087.92
		5	305955644823.32
		6	477837902396.33
		7	334622016200.80
		8	461360766115.15
		9	154989881658.49
		10	155710538900.30
		11	422956515483.81
		12	259070734794.21
		13	166141678846.77
		14	471003432158.41
		15	239106343898.20
		16	400324841254.46
		17	390399194140.18
		18	453322436482.32
		19	349468882822.24
		20	400376973610.93
		21	239559336791.14
		22	207971156706.01
		23	458354487278.43
		24	271236475948.52
		25	485936018859.35
		26	365376599127.38
		27	348678288083.65
		28	145898389181.35
		29	479795703482.83
		30	279964853391.98
		31	331355845754.85
		32	263254721104.51
		33	194810792097.21
		34	461351808224.90
		35	329471794668.91
		36	101148130812.46
		37	346857965448.29
		38	230657960708.84
		39	310823240903.04
		40	454376839724.31
		41	242907904001.00
		42	463414060367.92
		43	349344046316.72
		44	106328497138.62
		45	471774893497.50
		46	376358767006.77
		47	498929140180.59
		48	168936203338.13
		49	154854299851.55
		50	473038185214.87
		51	378727264595.96
		52	126400069088.82
		53	402185221040.99
		54	401550475384.50
		55	469209814218.59
		56	384609903451.39
		57	149708384788.87
		58	107952053535.92
		59	110484394751.09
		60	111322595208.32
		61	198484427041.22
		62	444011179473.16
		63	315532425736.66
		64	321128791474.31
		65	436812356943.84
		66	149669326047.96
		67	211673471604.46
		68	334303708583.32
		69	487838299327.87
		70	324412087702.28
		71	107458915749.18
		72	420253069072.25
		73	193189709536.41
		74	422842078247.51
		75	255144257625.67
		76	445416741823.77
		77	398848657094.87
		78	322496093596.17
		79	154582090264.27
		80	123967075804.88
		81	148537382296.29
		82	117820751417.90
		83	142997651642.44
		84	190283735443.14
		85	385195592153.07
		86	323886792821.66
		87	105022392063.65
		88	128789711875.79
		89	486910532000.11
		90	327240184767.98
		91	181317293864.40
		92	200930297828.13
		93	397530341630.04
		94	178171792443.73
		95	332543570909.30
		96	488007995635.32
		97	438731520596.01
		98	195939103659.03
		99	297507885707.49
		100	347982287352.55;

param	S_C :=
		1	2157961799.10
		2	813582789.29
		3	537152404.35
		4	640044287.44
		5	1472690221.87
		6	1712658923.31
		7	1637702874.17
		8	1134724818.64
		9	2477232308.82
		10	1659490438.49
		11	1260282345.25
		12	1601896438.24
		13	1990668861.81
		14	1838465786.91
		15	1029839115.33
		16	632669668.86
		17	1240168395.83
		18	1759435014.04
		19	920348019.83
