param p := 100;
param n := 9;
param e := 18;
param s := 100;

param	A: 1 2 3 4 5 6 7 8 9:=
		1	 1 0 0 0 0 0 0 0 0
		2	 0 0 0 1 0 0 0 0 0
		3	 0 0 0 0 0 0 1 0 0
		4	 0 0 0 0 0 0 0 1 0
		5	 0 0 0 1 0 0 0 0 0
		6	 1 0 0 0 0 0 0 0 0
		7	 0 0 0 0 0 0 0 1 0
		8	 0 0 0 0 1 0 0 0 0
		9	 0 1 0 0 0 0 0 0 0
		10	 0 0 1 0 0 0 0 0 0
		11	 0 0 0 0 0 1 0 0 0
		12	 1 0 0 0 0 0 0 0 0
		13	 0 0 0 0 1 0 0 0 0
		14	 0 0 1 0 0 0 0 0 0
		15	 0 0 0 0 0 0 1 0 0
		16	 0 0 0 0 1 0 0 0 0
		17	 0 0 0 0 0 0 0 1 0
		18	 0 0 0 0 1 0 0 0 0;

param	B: 1 2 3 4 5 6 7 8 9:=
		1	 0 0 0 1 0 0 0 0 0
		2	 0 0 0 0 0 0 1 0 0
		3	 0 0 0 0 0 0 0 1 0
		4	 0 0 0 0 0 0 0 0 1
		5	 0 0 0 0 1 0 0 0 0
		6	 0 1 0 0 0 0 0 0 0
		7	 0 0 0 0 1 0 0 0 0
		8	 0 1 0 0 0 0 0 0 0
		9	 0 0 1 0 0 0 0 0 0
		10	 0 0 0 0 0 1 0 0 0
		11	 0 0 0 0 0 0 0 0 1
		12	 0 0 0 0 1 0 0 0 0
		13	 0 0 0 0 0 0 0 0 1
		14	 0 1 0 0 0 0 0 0 0
		15	 0 0 1 0 0 0 0 0 0
		16	 0 0 0 0 0 1 0 0 0
		17	 0 0 0 0 0 0 1 0 0
		18	 0 0 0 1 0 0 0 0 0;

param	C :=
		1	183686046.47
		2	247683592.20
		3	174868100.49
		4	226716559.70
		5	193307062.25
		6	221356760.89
		7	185616384.37
		8	128638945.46
		9	135815711.05
		10	138931726.55
		11	156405638.96
		12	245614411.57
		13	203970756.59
		14	227082525.33
		15	195760249.51
		16	204419525.70
		17	226487798.90
		18	240835326.91;

param	L :=
		1	9.78
		2	9.76
		3	5.13
		4	4.15
		5	5.23
		6	8.20
		7	8.68
		8	4.14
		9	7.47
		10	4.01
		11	7.09
		12	7.84
		13	9.91
		14	5.55
		15	8.81
		16	9.22
		17	9.54
		18	4.01;

param	S_M :=
		1	465050705481.51
		2	429924288175.41
		3	137681092870.93
		4	244419367385.52
		5	114203612704.13
		6	318543339416.32
		7	418457088342.40
		8	120457121240.54
		9	175467094317.24
		10	246191107164.87
		11	197716346783.16
		12	418034989168.41
		13	240837974306.55
		14	355551072824.15
		15	297366020758.70
		16	333399897488.02
		17	475719740785.94
		18	477416032806.35
		19	144676970873.43
		20	437421986444.09
		21	238411260702.38
		22	140330909145.06
		23	253363626426.85
		24	304141918935.70
		25	484441232786.05
		26	248605046131.20
		27	104947764640.14
		28	443882754795.28
		29	144444299816.15
		30	291335617594.71
		31	439992012954.48
		32	305895186800.27
		33	278643131168.93
		34	420190568300.23
		35	108156551379.26
		36	329047459523.12
		37	264553446311.75
		38	494054719078.32
		39	420560612164.43
		40	121584840858.06
		41	176191109382.20
		42	280967538326.79
		43	381176830847.19
		44	232819259814.27
		45	243993278068.52
		46	468588226383.67
		47	481452202290.94
		48	263074291470.86
		49	459428461953.89
		50	232101300783.80
		51	133095427632.00
		52	310687026183.44
		53	364337756383.35
		54	457193717742.12
		55	486063018805.74
		56	407973070756.53
		57	403639647315.73
		58	384019618941.78
		59	380621133032.55
		60	406932552447.11
		61	489739791554.26
		62	249485806958.39
		63	133221777215.38
		64	195856175844.89
		65	188593104017.20
		66	245439918721.64
		67	424125692844.94
		68	124038467946.54
		69	279897423158.62
		70	425268210993.34
		71	205695349816.26
		72	125360392789.35
		73	196843068902.37
		74	134028184700.09
		75	423110974138.94
		76	168100030255.23
		77	178137850224.98
		78	425856804623.14
		79	424114211673.00
		80	335749551293.50
		81	465893736046.98
		82	123928654701.85
		83	485998656108.13
		84	328390086742.32
		85	221007245000.16
		86	430282330599.34
		87	363766912141.33
		88	494600576561.36
		89	142995813430.04
		90	332367411053.36
		91	289131262022.91
		92	360908314395.08
		93	196743621638.97
		94	112452025367.36
		95	317692941098.47
		96	245884071516.95
		97	456933310119.40
		98	283738237903.46
		99	267461640014.76
		100	353162216316.39;

param	S_C :=
		1	1554357665.89
		2	2422422280.35
		3	2078020229.11
		4	1493391018.25
		5	922282001.79
		6	1707968282.19
		7	1997151621.11
		8	2011727662.52
		9	2487008015.87
		10	936995562.68
		11	1351274667.07
		12	1347699205.61
		13	1137292875.36
		14	1230666037.87
		15	1455882620.21
		16	1584180818.15
		17	1030460493.25
		18	768727455.70
		19	1103772195.47
