param p := 100;
param n := 9;
param e := 18;
param s := 100;

param	A: 1 2 3 4 5 6 7 8 9:=
		1	 1 0 0 0 0 0 0 0 0
		2	 0 0 0 1 0 0 0 0 0
		3	 0 0 0 0 0 0 1 0 0
		4	 0 0 0 0 0 0 0 1 0
		5	 0 0 0 1 0 0 0 0 0
		6	 1 0 0 0 0 0 0 0 0
		7	 0 0 0 0 0 0 0 1 0
		8	 0 0 0 0 1 0 0 0 0
		9	 0 1 0 0 0 0 0 0 0
		10	 0 0 1 0 0 0 0 0 0
		11	 0 0 0 0 0 1 0 0 0
		12	 1 0 0 0 0 0 0 0 0
		13	 0 0 0 0 1 0 0 0 0
		14	 0 0 1 0 0 0 0 0 0
		15	 0 0 0 0 0 0 1 0 0
		16	 0 0 0 0 1 0 0 0 0
		17	 0 0 0 0 0 0 0 1 0
		18	 0 0 0 0 1 0 0 0 0;

param	B: 1 2 3 4 5 6 7 8 9:=
		1	 0 0 0 1 0 0 0 0 0
		2	 0 0 0 0 0 0 1 0 0
		3	 0 0 0 0 0 0 0 1 0
		4	 0 0 0 0 0 0 0 0 1
		5	 0 0 0 0 1 0 0 0 0
		6	 0 1 0 0 0 0 0 0 0
		7	 0 0 0 0 1 0 0 0 0
		8	 0 1 0 0 0 0 0 0 0
		9	 0 0 1 0 0 0 0 0 0
		10	 0 0 0 0 0 1 0 0 0
		11	 0 0 0 0 0 0 0 0 1
		12	 0 0 0 0 1 0 0 0 0
		13	 0 0 0 0 0 0 0 0 1
		14	 0 1 0 0 0 0 0 0 0
		15	 0 0 1 0 0 0 0 0 0
		16	 0 0 0 0 0 1 0 0 0
		17	 0 0 0 0 0 0 1 0 0
		18	 0 0 0 1 0 0 0 0 0;

param	C :=
		1	232566739.12
		2	198281613.06
		3	160435982.80
		4	159747188.33
		5	181827759.44
		6	150676293.08
		7	150172338.88
		8	189254382.48
		9	135903671.10
		10	185448191.54
		11	170272026.55
		12	213460827.73
		13	218343277.89
		14	211386615.23
		15	211147551.72
		16	171700015.52
		17	208516850.59
		18	167481082.99;

param	L :=
		1	5.33
		2	6.33
		3	9.62
		4	9.86
		5	8.03
		6	9.42
		7	9.07
		8	6.27
		9	4.55
		10	7.92
		11	7.35
		12	6.17
		13	5.35
		14	6.44
		15	6.81
		16	5.62
		17	5.75
		18	6.75;

param	S_M :=
		1	329117547947.55
		2	230322863225.95
		3	278058019705.41
		4	124611572331.98
		5	197070168873.74
		6	488641042469.43
		7	192233681742.03
		8	376591004378.93
		9	360190743285.50
		10	389575655774.99
		11	290035444253.77
		12	338665509840.75
		13	126787769573.13
		14	129024855128.89
		15	179590410518.83
		16	160744398803.42
		17	140041737832.58
		18	151717545843.54
		19	321311092723.06
		20	175125929969.55
		21	480840497212.48
		22	372644711522.97
		23	316407869343.91
		24	382872240323.16
		25	205554668381.01
		26	470690273701.49
		27	435677223119.99
		28	390527799371.21
		29	292095982434.16
		30	436841274350.66
		31	397900929369.74
		32	364130362559.85
		33	465590106802.38
		34	353466225515.03
		35	246376233941.04
		36	321137829260.18
		37	178552230680.05
		38	176828918557.44
		39	390267849573.13
		40	413974681372.45
		41	488839345473.51
		42	440388566816.60
		43	317437730638.33
		44	135916347809.23
		45	295549297846.45
		46	471174539024.85
		47	415047279801.39
		48	294037690421.64
		49	282111744592.35
		50	187194307363.74
		51	170885352320.73
		52	129449467687.74
		53	456957275034.84
		54	356070646759.62
		55	157332926988.53
		56	265650767886.48
		57	119643569759.15
		58	183749339808.95
		59	392283249651.62
		60	360449108176.64
		61	291591318950.79
		62	209912202198.26
		63	360889250026.47
		64	482579804526.95
		65	274208222470.08
		66	128053002035.07
		67	123092595129.19
		68	133148407519.02
		69	483882874901.29
		70	316304334474.60
		71	434984973067.89
		72	168013417694.85
		73	204138029091.57
		74	376791004749.14
		75	458228131256.79
		76	236275393784.06
		77	125869279196.11
		78	445647867764.26
		79	216348978331.79
		80	396432962559.83
		81	163213461880.60
		82	377985374056.35
		83	436567847612.46
		84	390860831498.68
		85	243643009945.40
		86	390675900596.08
		87	155786849672.98
		88	225527646093.29
		89	267833102673.18
		90	450884815577.73
		91	161496083428.46
		92	452049916099.73
		93	419585727688.32
		94	488649718831.19
		95	247081193321.38
		96	181975907563.11
		97	196228128133.84
		98	431145120568.57
		99	486091259437.57
		100	379523999352.17;

param	S_C :=
		1	1464994083.55
		2	1074099529.36
		3	2167375768.69
		4	2244359016.80
		5	684263183.60
		6	931898942.04
		7	2163522180.92
		8	2196607794.16
		9	1129305997.53
		10	1058589193.69
		11	1361630044.04
		12	1578893000.53
		13	691133630.01
		14	2173824277.43
		15	1569469740.70
		16	2049935630.08
		17	961672531.15
		18	2430586702.21
		19	2002054614.64
